timestamp,temperature_c,humidity_percent,hour,day_of_week,energy_consumption_kw
2024-01-11 03:00:00,31.852576926220515,69.66283849458114,3,3,257.3321939265239
2024-01-11 04:00:00,44.13377381453084,46.41317803750695,4,3,311.2595998367777
2024-01-11 05:00:00,29.74475826944531,88.82637858944909,5,3,275.5643688442249
2024-01-11 06:00:00,31.08011483648785,85.2034815998694,6,3,253.2329656922758
2024-01-11 07:00:00,28.138441716477193,82.77406962878153,7,3,259.9819136617199
2024-01-11 08:00:00,34.00357408358962,70.7534363167357,8,3,276.09372473312317
2024-01-11 09:00:00,32.17325131583845,52.146059215478,9,3,251.55353077986328
2024-01-11 10:00:00,25.943716531325574,88.61428161257768,10,3,240.6213568546923
2024-01-11 11:00:00,29.313881668891074,59.41311039904393,11,3,222.9973899015668
2024-01-11 12:00:00,23.289380977336723,41.10649648753296,12,3,207.9360437553298
2024-01-11 13:00:00,29.28635147260611,93.99757977603863,13,3,196.23467865385732
2024-01-11 14:00:00,27.48376687849958,87.36364068820546,14,3,185.04504734442838
2024-01-11 15:00:00,30.8192457095443,74.24741954908566,15,3,184.47501589694247
2024-01-11 16:00:00,25.740516617148366,40.6823926685122,16,3,175.54654667013307
2024-01-11 17:00:00,28.713409859482802,52.52438314461423,17,3,170.2539085982894
2024-01-11 18:00:00,30.052636651128864,64.86274383867035,18,3,160.58145694501795
2024-01-11 19:00:00,30.470506187739943,74.54467077855313,19,3,165.39268111532294
2024-01-11 20:00:00,31.645702294235054,78.94849842084592,20,3,173.8741442920822
2024-01-11 21:00:00,28.95499400831408,83.35499837908361,21,3,176.6946171690064
2024-01-11 22:00:00,25.27983804640982,70.56135091278585,22,3,166.39400325044676
2024-01-11 23:00:00,30.49243963589747,76.09008853182594,23,3,202.7230509626819
2024-01-12 00:00:00,28.92685304642542,84.618348401845,0,4,225.46130649306002
2024-01-12 01:00:00,36.14787385264326,79.59127206819424,1,4,259.6210744568045
2024-01-12 02:00:00,36.904449005462155,92.51467827136887,2,4,245.06484064051028
2024-01-12 03:00:00,21.767517387377872,88.10552452189486,3,4,208.42593891555015
2024-01-12 04:00:00,33.70292729050651,49.314870278748316,4,4,263.4787365023457
2024-01-12 05:00:00,34.906464966539446,92.10805196943943,5,4,260.22463943315546
2024-01-12 06:00:00,21.925012224815163,51.22967959105365,6,4,228.14116128769592
2024-01-12 07:00:00,33.47683691347628,94.519508213579,7,4,277.2388912015537
2024-01-12 08:00:00,35.37572950659781,78.57312481000037,8,4,274.0496284276786
2024-01-12 09:00:00,24.302120172728458,74.51423540077259,9,4,216.05231556732272
2024-01-12 10:00:00,28.581950261273768,57.83775269455925,10,4,247.4461804639585
2024-01-12 11:00:00,31.11791961492133,47.32091387040189,11,4,227.07510121019362
2024-01-12 12:00:00,33.42274836059567,46.939515904715364,12,4,220.08546707824564
2024-01-12 13:00:00,24.069363537314377,87.66163559246047,13,4,194.43269651878495
2024-01-12 14:00:00,36.94204018689367,63.78430154098007,14,4,214.93491337239357
2024-01-12 15:00:00,17.823911219606384,70.79185212747153,15,4,142.69218708123248
2024-01-12 16:00:00,37.942473293553,91.2509859200552,16,4,190.5802698161095
2024-01-12 17:00:00,33.30160480673951,54.0445087645472,17,4,182.30473096359614
2024-01-12 18:00:00,26.269370933143176,82.01656169849333,18,4,149.47998743948517
2024-01-12 19:00:00,35.18643505624248,65.87556190110222,19,4,179.97933645701426
2024-01-12 20:00:00,23.71320573838722,51.70150625155256,20,4,141.07338977008013
2024-01-12 21:00:00,30.68961632636325,86.91344243192242,21,4,193.13911326248206
2024-01-12 22:00:00,31.431029242851572,77.39720453973626,22,4,209.81904520755225
2024-01-12 23:00:00,31.416808883754086,45.22069254172896,23,4,208.42840661038775
2024-01-13 00:00:00,24.961694657307923,69.79664574089402,0,5,195.02360088811287
2024-01-13 01:00:00,27.023536965854536,86.8470118706293,1,5,228.36606058889458
2024-01-13 02:00:00,30.760469196904893,43.681414452184804,2,5,248.1679168500772
2024-01-13 03:00:00,25.63953754220053,62.895113847405014,3,5,232.8362560553505
2024-01-13 04:00:00,31.62871676565965,84.28679587842214,4,5,274.698854206808
2024-01-13 05:00:00,26.315244190640527,87.20965040606146,5,5,247.99745532632105
2024-01-13 06:00:00,36.00000015646346,82.64495269840391,6,5,270.1387270731969
2024-01-13 07:00:00,39.37610970342561,56.81402662646058,7,5,290.7667013432569
2024-01-13 08:00:00,28.215214952056446,67.88112583459758,8,5,263.7903553486734
2024-01-13 09:00:00,35.521552565820635,80.77028871657392,9,5,267.9476804582737
2024-01-13 10:00:00,28.726172750540403,48.39232641200007,10,5,224.45217146229368
2024-01-13 11:00:00,24.38141281955194,72.72487697915788,11,5,207.05394669453057
2024-01-13 12:00:00,27.445693556669028,79.62055488649345,12,5,219.30023082305044
2024-01-13 13:00:00,30.51341844453728,86.7495528148583,13,5,206.33754808750396
2024-01-13 14:00:00,19.278254013437568,46.141944812123654,14,5,157.64596471377837
2024-01-13 15:00:00,33.75394056867298,58.13210820259021,15,5,189.602351473119
2024-01-13 16:00:00,30.516125093618182,69.79096720520059,16,5,184.04587699526405
2024-01-13 17:00:00,36.00326374481493,78.55812949529972,17,5,194.86017681744886
2024-01-13 18:00:00,33.64882532262815,80.15199625387064,18,5,161.93469209858344
2024-01-13 19:00:00,30.71968990298333,53.929254568468785,19,5,178.2620599508934
2024-01-13 20:00:00,27.864990387903223,40.7632136609453,20,5,170.45792901665402
2024-01-13 21:00:00,39.13717033021793,78.15993379031832,21,5,222.98603025808663
2024-01-13 22:00:00,43.0192361210162,90.00194580368745,22,5,228.3663933975991
2024-01-13 23:00:00,27.96510356964113,83.86343748068916,23,5,207.30668563169255
2024-01-14 00:00:00,36.25376084221531,74.23563566844405,0,6,238.4506122934261
2024-01-14 01:00:00,25.759502046208183,93.76637423033802,1,6,204.08048191029994
2024-01-14 02:00:00,26.473884277865636,63.82142279518955,2,6,239.62762943990555
2024-01-14 03:00:00,27.68253029100901,68.87773630434529,3,6,251.49714268975092
2024-01-14 04:00:00,34.1080961256381,40.675772017711026,4,6,264.1262944130683
2024-01-14 05:00:00,23.550520233965653,92.02732495585416,5,6,246.8429710820055
2024-01-14 06:00:00,39.2997853620254,72.08406602128402,6,6,313.97689699498767
2024-01-14 07:00:00,35.62723354423818,61.49399911480909,7,6,275.3476032695532
2024-01-14 08:00:00,33.969091232573284,42.45103847380727,8,6,277.47022969248474
2024-01-14 09:00:00,28.237112003983867,59.933048537952246,9,6,234.11787536853316
2024-01-14 10:00:00,34.976925539140446,40.197895592160954,10,6,249.22768806497672
2024-01-14 11:00:00,12.495822832181613,57.83843258989761,11,6,183.53405466600535
2024-01-14 12:00:00,32.645408180954995,92.33002082376886,12,6,225.5030365457666
2024-01-14 13:00:00,30.960732405976472,48.484705032671805,13,6,202.9288691957265
2024-01-14 14:00:00,18.682706608692634,69.99761099991878,14,6,173.07308543707776
2024-01-14 15:00:00,32.43751789639301,50.26395260577072,15,6,177.73908879463056
2024-01-14 16:00:00,33.54535035525644,83.08585216694942,16,6,180.87498870399432
2024-01-14 17:00:00,18.87760353099493,70.93187939812586,17,6,138.2542444434589
2024-01-14 18:00:00,22.879371494087515,51.12298100937538,18,6,134.9230385655577
2024-01-14 19:00:00,42.386334911105706,87.64327140313694,19,6,208.95501574457427
2024-01-14 20:00:00,28.881878723385203,83.12130805584178,20,6,179.0911204562122
2024-01-14 21:00:00,35.853756356990324,92.32157311840541,21,6,196.05990962080188
2024-01-14 22:00:00,36.76081154573805,40.0345506090949,22,6,203.4298399567472
2024-01-14 23:00:00,32.363620883971606,65.14143209583936,23,6,206.02550899637816
2024-01-15 00:00:00,36.10344810713568,94.99127152738569,0,0,206.52626321937214
2024-01-15 01:00:00,17.32266985101169,84.61533543344956,1,0,199.9701984486796
2024-01-15 02:00:00,28.616823529916054,85.7207372521585,2,0,238.4963739100646
2024-01-15 03:00:00,11.516407636956437,74.16228544994748,3,0,193.1402988347168
